sentence,yngve_score,frazier_score,dependency_distance_score,count,year
"In this example, and in the examples in the rest of the article, for brevity we omit the part-of-speech tags associated with words, writing, for example S(bought) rather than S(bought,VBD).",4,0.8488372093023255,4,43,2003
"We emphasize that throughout the models in this article, each word is always paired with its part of speech, either when the word is generated or when the word is being conditioned upon.",4,1.0555555555555556,4,36,2003
Adding Distance to the Model.,1,0.9166666666666666,1,6,2003
In this section we rst describe how the model can be extended to be history-based. We then show how this extension can be utilized in incorporating distance features into the model.,2,1.3125,2,16,2003
Black et al.,1,0,1,4,2003
(1992) originally introduced history-based models for parsing.,2,0,1,10,2003
"Equations (3) and (4) of the current article made the independence assumption that each modier is generated independently of the others (i.e., that the modiers are generated independently of everything except P, H, and h).",3,0.8555555555555555,3,45,2003
"In general, however, the probability of generating each modier could depend on any function of the previous modiers, head/parent category, and headword.",3,0.7777777777777778,3,27,2003
"Moreover, if the top-down derivation order is fully specied, then the probability of generating a modier can be conditioned on any structure that has been previously generated.",3,0.9666666666666667,4,30,2003
The remainder of this article assumes that the derivation order is depth-rst.,2,0.9230769230769231,2,13,2003
"that is, each modier recursively generates the subtree below it before the next modier is generated.",2,0.7777777777777778,2,18,2003
(Figure 3 gives an example that illustrates this.),2,1.0,2,11,2003
"The models in Collins (1996) showed that the distance between words standing in head-modier relationships was important, in particular, that it is important to capture a preference for right-branching structures (which almost translates into a preference for dependencies between adjacent words) and a preference for dependencies not to cross a verb.",3,1.1293103448275863,3,58,2003
In this section we describe how this information can be incorporated into model 1.,2,1.0,2,15,2003
"In section 7.2, we describe experiments that evaluate the effect of these features on parsing accuracy.",2,1.1388888888888888,2,18,2003
A partially completed tree derived depth-rst.,2,0.7857142857142857,1,7,2003
???,0,1,1,1,2003
"? marks the position of the next modier to be generatedit could be a nonterminal/headword/head-tag triple, or the STOP symbol.",0,1,3,1,2003
"The distribution over possible symbols in this position could be conditioned on any previously generated structure, that is, any structure appearing in the gure.",2,0.9444444444444444,2,27,2003
"The next child, R3(r3), is generated with probability P(R3(r3) | P, H, h, distancer(2)).",4,0.828125,3,32,2003
The distance is a function of the surface string below previous modiers R1 and R2.,2,0.65625,2,16,2003
"In principle the model could condition on any structure dominated by H, R1, or R2 (or, for that matter, on any structure previously generated elsewhere in the tree).",4,0.7285714285714285,3,35,2003
Distance can be incorporated into the model by modifying the independence assumptions so that each modier has a limited dependence on the previous modiers.,2,0.82,2,25,2003
Here distancel and distancer are functions of the surface string below the previous modiers.,2,0.7666666666666667,2,15,2003
(See Figure 4 for illustration.),2,0.8125,2,8,2003
"The distance measure is similar to that in Collins (1996), a vector with the following two elements.",2,0.8333333333333334,3,21,2003
(1) Is the string of zero length?,2,0.75,1,10,2003
(2) Does the string contain a verb?,2,0.8,1,10,2003
The rst feature allows the model to learn a preference for right-branching structures.,2,0.8571428571428571,2,14,2003
The second feature6 allows the model to learn a preference for modication of the most recent verb.7  3.2 Model 2.,2,0.8181818181818182,2,22,2003
The Complement/Adjunct Distinction and Subcategorization The tree depicted in Figure 2 illustrates the importance of the complement/adjunct distinction.,2,0.8157894736842105,2,19,2003
"It would be useful to identify IBM as a subject and Last week as an adjunct (temporal modier), but this distinction is not made in the tree, as both NPs are in the same position8 (sisters to a VP under an S node).",3,0.74,4,50,2003
From here on we will identify complements9 by attaching a -C sufx to nonterminals.,2,1.0625,2,16,2003
Figure 5 shows the tree in Figure 2 with added complement markings.,2,0.7307692307692307,2,13,2003
"A postprocessing stage could add this detail to the parser output, but there are a couple of reasons for making the distinction while parsing.",3,0.75,2,26,2003
"First, identifying complements is complex enough to warrant a probabilistic treatment.",2,0.8461538461538461,2,13,2003
"Lexical information is needed (for example, knowledge that week is likely to be a temporal modier).",2,1.075,3,20,2003
"Knowledge about subcategorization preferences (for example, that a verb takes exactly one subject) is also required.",3,1.125,2,20,2003
"For example, week can sometimes be a subject, as in Last week was a good one, so the model must balance the preference for having a subject against  6 Note that this feature means that dynamic programming parsing algorithms for the model must keep track of whether each constituent does or does not have a verb in the string to the right or left of its head.",2,0.9084507042253521,3,71,2003
See Collins (1999) for a full description of the parsing algorithms.,2,0.8928571428571429,2,14,2003
"7 In the models described in Collins (1997), there was a third question concerning punctuation.",3,1.0,2,19,2003
"(3) Does  the string contain 0, 1, 2 or more than 2 commas?",3,0.5833333333333334,3,18,2003
"(where a comma is anything tagged as , or .).",2,1.1666666666666667,2,12,2003
"The model described in this article has a cleaner incorporation of punctuation into the generative process, as described in section 4.3.",3,0.8260869565217391,2,23,2003
"8 Except that IBM is closer to the VP, but note that IBM is also the subject in IBM last week bought Lotus.",3,1.02,3,25,2003
9 We use the term complement in a broad sense that includes both complements and speciers under the  terminology of government and binding.,2,0.9791666666666666,2,24,2003
A tree with the -C sufx used to identify complements.,2,1.1666666666666667,1,12,2003
"IBM and Lotus are in subject and object position, respectively.",3,0.625,3,12,2003
Last week is an adjunct.,1,0.75,1,6,2003
"These problems are not restricted to NPs; compare The spokeswoman said (SBAR that the asbestos was dangerous) with Bonds beat short-term investments (SBAR because the market is down), in which an SBAR headed by that is a complement, but an SBAR headed by because is an adjunct.",6,0.9818181818181818,5,55,2003
A second reason for incorporating the complement/adjunct distinction into the parsing model is that this may help parsing accuracy.,2,1.0,2,20,2003
The assumption that complements are generated independently of one another often leads to incorrect parses.,2,1.34375,2,16,2003
